time,snow_depth,Total Energy Use from Electricity (MW),temperature,irradiance_surface,irradiance_toa,snowfall,cloud_cover,air_density,precipitation
2009/10/13,2.5786,371439,8.426,515.6829,839.6934,0.0886,0.7519,1.2491,0.2091
2009/10/14,13.636,380630,6.667,462.3289,833.149,0.1351,0.894,1.2738,0.0805
2009/10/15,8.2262,386259,4.699,278.4289,826.5506,0.0423,0.9725,1.2619,0.0199
2009/10/16,12.6846,381453,7.198,565.3133,820.0224,0.0672,0.9188,1.2668,0.2825
2009/10/17,8.3553,349264,7.846,488.1057,813.4766,0.0457,0.8484,1.2647,0.1854
2009/10/18,4.7841,340070,9.465,614.6456,806.9212,0.0006,0.4169,1.2686,0.0606
2009/10/19,3.3019,374935,12.324,465.9163,800.332,0.0016,0.8782,1.2502,0.0093
2009/10/20,0.6692,370062,14.191,300.1744,793.7754,0.0003,0.9719,1.2215,0.0221
2009/10/21,0.6969,374397,13.641,337.3777,787.2545,0.0259,0.9571,1.2238,0.3391
2009/10/22,2.0796,378740,13.421,374.7809,780.7286,0.5297,0.9636,1.2341,0.4214
2009/10/23,9.5017,385428,6.171,135.8288,774.2031,0.2198,0.9816,1.2603,0.8578
2009/10/24,6.7558,341967,12.568,404.0222,767.763,0.6151,0.8585,1.2192,0.8301
2009/10/25,5.3298,343703,12.11,552.2702,761.2464,0.0076,0.4512,1.2394,0.2515
2009/10/26,3.3392,377458,11.958,468.7821,754.7664,0.1055,0.7378,1.2501,0.1934
2009/10/27,2.6317,379036,14.744,468.9932,748.4128,0.0574,0.9692,1.2295,0.0639
2009/10/28,2.0173,380038,12.18,330.0483,741.9832,0.0006,0.9497,1.2197,0.8017
2009/10/29,1.1155,378133,11.917,324.6821,735.6309,0.0006,0.9247,1.2363,0.0818
2009/10/30,0.9562,369443,14.043,162.409,729.3379,0.0336,0.9747,1.2333,1.0527
2009/10/31,0.6718,335971,13.636,373.6447,723.0437,0.0385,0.9225,1.2173,0.9372
2009/11/1,0.6431,332443,9.173,431.6317,716.7983,0.0129,0.7387,1.2462,0.0806
2009/11/2,0.7914,375081,9.686,388.855,710.6678,0.0214,0.8867,1.2496,0.2016
2009/11/3,0.8999,377415,7.79,400.3744,704.4825,0.0183,0.86,1.2494,0.1032
2009/11/4,2.8308,386178,4.186,165.4204,698.3873,0.0277,0.9669,1.2657,0.0825
2009/11/5,6.5384,388774,5.749,311.4185,692.3831,0.1722,0.7731,1.2587,0.3744
2009/11/6,16.1804,385569,4.45,499.0406,686.465,0.1876,0.844,1.2822,0.0948
2009/11/7,7.1387,342250,13.612,429.286,680.5621,0.006,0.9581,1.2588,0.1783
2009/11/8,4.0518,329353,14.625,496.4996,674.7151,0,0.6612,1.2394,0.0427
2009/11/9,2.8028,371278,14.685,244.3073,668.9496,0.0008,0.9545,1.225,0.1361
2009/11/10,1.7214,373457,11.671,428.5994,663.2957,0.0001,0.9487,1.2514,0.1345
2009/11/11,2.2749,379094,9.043,499.3605,657.6929,0.0003,0.4074,1.2738,0.157
2009/11/12,0.7844,383711,9.529,490.935,652.2087,0.0001,0.2085,1.2627,0.0142
2009/11/13,0.5863,376570,10.438,464.8149,646.7326,0.0001,0.8476,1.2543,0.1178
2009/11/14,1.3832,341345,13.036,374.837,641.4241,0.0169,0.9758,1.2334,0.0422
2009/11/15,0.3607,333509,11.872,244.3398,636.1636,0.0252,0.9229,1.2324,0.0541
2009/11/16,2.2837,380418,8.149,456.4071,630.958,0.0032,0.5308,1.2603,0.501
2009/11/17,9.4263,386650,7.038,474.8751,625.9268,0.0322,0.1994,1.2738,0.0854
2009/11/18,4.9527,387898,10.415,440.8368,621.0226,0.1017,0.2395,1.2649,0.0457
2009/11/19,2.633,390411,9.355,140.3132,616.1161,0.001,0.8905,1.2435,0.4917
2009/11/20,2.0961,378647,8.456,312.6083,611.3815,0.0097,0.9271,1.238,1.0466
2009/11/21,1.8907,344637,10.024,326.8348,606.7977,0.0004,0.9074,1.2385,0.026
2009/11/22,2.1437,335836,9.032,358.3058,602.2602,0.0027,0.6848,1.2554,0.0368
2009/11/23,3.0485,381745,8.34,336.7856,597.9079,0.0247,0.8211,1.2595,0.0114
2009/11/24,2.4976,387899,8.869,210.7007,593.6262,0.0104,0.9155,1.2492,0.0644
2009/11/25,1.6139,384176,9.663,152.7191,589.4662,0.0019,0.904,1.2353,0.9168
2009/11/26,1.0826,384173,7.872,224.324,585.4356,0.0222,0.8914,1.2297,0.1408
2009/11/27,7.2988,385936,5.009,269.781,581.6009,0.0876,0.7052,1.2401,0.2538
2009/11/28,6.6666,359423,5.538,283.7992,577.8335,0.0137,0.7776,1.2476,0.1919
2009/11/29,4.4764,355928,5.738,115.9577,574.1693,0.1282,0.9866,1.2431,0.9145
2009/11/30,11.0573,393105,4.368,352.5235,570.7457,0.6122,0.9631,1.255,0.6678
2009/12/1,15.8548,400456,5.469,317.9431,567.3729,0.5835,0.8537,1.2495,0.1848
2009/12/2,13.6117,395906,7.375,242.3568,564.2218,0.0622,0.9719,1.2461,0.3469
2009/12/3,13.8034,399208,5.764,296.194,561.1902,0.6705,0.9676,1.2423,1.9964
2009/12/4,17.1641,400087,1.639,287.1829,558.2316,0.5493,0.4191,1.2719,0.121
2009/12/5,17.1574,379511,0.025,216.0287,555.4943,0.1846,0.9243,1.2835,0.0154
2009/12/6,17.0156,371806,1.086,273.2595,552.9154,0.2291,0.7485,1.2825,0.0297
2009/12/7,17.2772,416767,0.152,114.0001,550.4703,0.7082,0.9669,1.2744,0.1063
2009/12/8,17.3344,419960,-0.515,258.3189,548.2046,0.2266,0.9654,1.293,0.0252
2009/12/9,17.3395,431922,2.9,186.7996,546.1121,11.9737,0.9842,1.276,1.8901
2009/12/10,17.3494,437687,-0.513,187.6872,544.1412,2.6031,0.9129,1.2902,0.2633
2009/12/11,17.3551,445729,-6.935,222.6366,542.35,0.941,0.8116,1.3079,0.0725
2009/12/12,17.3552,403864,-0.032,383.0424,540.6939,0.1411,0.5029,1.3146,0.0442
2009/12/13,17.4218,386846,0.827,100.4335,539.1967,2.1878,0.9726,1.2779,0.2704
2009/12/14,17.4242,418147,1.04,118.0485,537.9231,0.5523,0.9934,1.272,0.4211
2009/12/15,17.6625,423225,0.62,268.916,536.838,1.0569,0.824,1.2886,0.2378
2009/12/16,17.6372,445270,-4.902,224.7793,535.8512,0.4673,0.6511,1.3187,0.045
2009/12/17,17.6145,452410,-7.731,329.3301,535.0834,0.0822,0.7193,1.3438,0.0157
2009/12/18,17.5831,445656,-4.209,300.4354,534.4117,0.0898,0.8274,1.3187,0.0099
2009/12/19,17.5594,415605,-5.664,217.6698,533.9281,0.1428,0.975,1.3108,0.009
2009/12/20,17.5335,396346,-2.101,283.8633,533.6637,0.0945,0.9739,1.2963,0.0077
2009/12/21,17.5001,431137,-3.845,299.442,533.5927,0.1729,0.7937,1.2982,0.0132
2009/12/22,17.4711,440377,-6.586,355.0252,533.6422,0.5243,0.465,1.3295,0.14
2009/12/23,17.5763,437233,-4.955,309.0582,533.8857,0.3318,0.521,1.3237,0.0333
2009/12/24,17.5691,395024,-2.305,231.3297,534.3166,0.1688,0.9797,1.3166,0.0184
2009/12/25,17.5407,357488,0.647,140.4556,534.8826,0.847,0.9789,1.2902,0.5142
2009/12/26,18.2643,353553,1.247,210.4612,535.6341,6.9836,0.9381,1.2613,0.7665
2009/12/27,18.7743,357701,0.016,263.9734,536.5786,1.2218,0.7087,1.262,0.1826
2009/12/28,18.7393,386260,-3.121,153.8302,537.6432,1.8913,0.9366,1.2765,0.1733
2009/12/29,18.7533,423374,-6.746,210.5878,538.9106,0.4843,0.7967,1.3461,0.0447
2009/12/30,18.6953,410880,-3.893,231.8463,540.3698,0.0794,0.9884,1.3252,0.0096
2009/12/31,18.7089,385806,0.502,184.804,541.9257,1.1338,0.9572,1.2845,0.1374
2010/1/1,19.0709,365441,-1.264,210.95,543.6837,1.6175,0.9225,1.2942,0.1202
2010/1/2,19.1949,405879,-7.052,170.3293,545.6717,1.0876,0.9493,1.3421,0.1072
2010/1/3,19.4822,423318,-9.919,129.0759,547.8195,1.3525,0.9785,1.3354,0.1038
2010/1/4,19.4931,454205,-8.699,218.4336,550.0824,0.8329,0.9524,1.3223,0.0749
2010/1/5,19.5981,454434,-6.461,150.8245,552.4511,1.1523,0.9556,1.3131,0.117
2010/1/6,19.5969,447100,-4.714,283.7324,555.0947,0.3706,0.959,1.3035,0.0677
2010/1/7,19.4917,441797,-4.4,361.3272,557.8203,0.2077,0.9006,1.3013,0.028
2010/1/8,19.5436,444748,-7.544,197.457,560.695,2.1772,0.9612,1.3189,0.2362
2010/1/9,19.5111,423701,-10.021,431.7003,563.7833,0.118,0.6065,1.3562,0.0363
2010/1/10,19.4644,412234,-4.054,346.9571,566.9761,0.3309,0.7209,1.3389,0.0906
2010/1/11,19.9519,446864,-5.121,168.2317,570.3181,2.3971,0.9721,1.3048,0.3533
2010/1/12,20.1323,445198,-7.137,416.8227,573.8155,0.7054,0.9203,1.3328,0.2835
2010/1/13,20.0615,439588,-1.76,341.0089,577.491,0.5039,0.8585,1.3154,0.0654
2010/1/14,20.0304,427472,1.142,303.8759,581.3002,0.1666,0.9727,1.287,0.0569
2010/1/15,19.4513,417771,1.451,308.5421,585.2336,0.4018,0.9641,1.2672,0.3108
2010/1/16,18.4605,385363,1.197,375.3494,589.3283,0.0746,0.9293,1.2785,0.0061
2010/1/17,18.2799,380438,0.949,278.966,593.5115,0.1472,0.9682,1.2773,0.0123
2010/1/18,18.0539,419407,0.39,276.3296,597.8598,0.2447,0.9756,1.2669,0.019
2010/1/19,18.0311,422581,0.316,312.4804,602.3431,0.3535,0.8539,1.2762,0.0248
2010/1/20,18.0044,429069,-2.078,371.3694,606.9075,0.3113,0.8242,1.299,0.0469
2010/1/21,17.9584,432082,-1.344,457.8628,611.6191,0.0595,0.462,1.3085,0.0073
2010/1/22,17.9096,422100,0.271,456.772,616.4475,0.0412,0.8357,1.2953,0.0074
2010/1/23,17.8611,394723,-1.301,446.6953,621.4275,0.1085,0.9729,1.3065,0.0109
2010/1/24,17.8384,381817,1.915,298.3675,626.4566,0.2488,0.988,1.2744,0.4092
2010/1/25,17.7153,410890,2.61,202.4879,631.5953,0.5221,0.9869,1.2329,2.0328
2010/1/26,15.5177,421108,-0.399,270.2204,636.888,0.8621,0.8911,1.2613,0.072
2010/1/27,15.5227,432920,-2.282,260.3471,642.3317,0.6874,0.8674,1.288,0.0532
2010/1/28,15.5563,450074,-5.83,242.5927,647.7851,1.6911,0.8556,1.3301,0.1941
2010/1/29,15.5697,462065,-11.694,271.4214,653.366,0.5978,0.7755,1.3562,0.0547
2010/1/30,15.5713,434580,-9.908,434.485,658.9736,0.3146,0.7846,1.3695,0.0498
2010/1/31,15.5875,416601,-5.418,265.4427,664.7588,0.4118,0.8761,1.3251,0.0561
2010/2/1,15.5901,446369,-5.228,382.3839,670.6115,0.2235,0.9274,1.3222,0.0238
2010/2/2,15.5756,444751,-3.405,261.7453,676.5621,0.5417,0.9203,1.3094,0.0745
2010/2/3,15.5809,439014,-1.916,303.4441,682.5807,1.1102,0.9331,1.2957,0.1421
2010/2/4,15.574,440440,-1.903,486.6481,688.6226,0.0986,0.8566,1.3206,0.0203
2010/2/5,15.5553,429128,-2.33,349.3062,694.7417,0.1202,0.8923,1.302,0.013
2010/2/6,15.5341,411917,-6.287,528.9705,700.9629,0.2613,0.9562,1.3377,0.0393
2010/2/7,15.5242,404177,-4.393,537.1194,707.234,0.0644,0.3356,1.3322,0.0105
2010/2/8,15.5227,439654,-3.374,508.3539,713.5846,0.0815,0.2667,1.3218,0.0148
2010/2/9,15.5074,443868,-5.557,232.4063,719.9961,0.2592,0.985,1.3192,0.0284
2010/2/10,15.5282,443633,-2.449,277.7411,726.3947,1.5765,0.8383,1.2845,0.143
2010/2/11,15.5165,438817,-3.598,568.1741,732.9158,0.2189,0.3468,1.3097,0.057
2010/2/12,15.4986,434018,-3.567,422.441,739.4531,0.2593,0.6335,1.3041,0.0687
2010/2/13,15.4894,404427,-4.432,345.1655,746.0121,0.4369,0.7624,1.2993,0.0542
2010/2/14,15.508,387228,-2.684,390.783,752.694,0.7841,0.921,1.28,0.1121
2010/2/15,15.5423,397399,-1.875,367.8258,759.3349,0.2729,0.9261,1.2769,0.0218
2010/2/16,15.5687,424282,-1.639,334.8479,766.0248,0.4033,0.8601,1.273,0.0349
2010/2/17,15.5864,426828,-0.752,279.2319,772.7051,1.024,0.9491,1.2721,0.0982
2010/2/18,15.5843,422919,-0.547,406.2966,779.4584,0.2806,0.8012,1.2736,0.0994
2010/2/19,15.5762,414043,0.767,480.3784,786.2312,0.2809,0.4928,1.2781,0.0331
2010/2/20,15.5501,385951,1.359,482.7384,792.9935,0.064,0.5129,1.2862,0.0087
2010/2/21,15.5246,380009,0.801,572.0088,799.7921,0.1741,0.3228,1.2988,0.0226
2010/2/22,15.5331,429344,-1.228,220.7106,806.5816,3.1209,0.9817,1.2912,0.3494
2010/2/23,15.6225,425498,0.681,308.7313,813.4139,1.8764,0.963,1.2621,0.1776
2010/2/24,15.6561,422476,0.021,374.2005,820.1995,1.2248,0.957,1.2817,0.0719
2010/2/25,15.7308,432766,-2.648,225.4816,827.0132,2.1886,0.9466,1.283,0.1584
2010/2/26,15.839,428842,0.705,338.2522,833.8208,4.5586,0.9794,1.2772,0.522
2010/2/27,15.8245,385854,1.221,249.1311,840.6464,2.3922,0.8979,1.2568,0.4033
2010/2/28,15.7493,368061,2.375,481.7537,847.4433,0.3604,0.7253,1.2593,0.1095
2010/3/1,15.6458,403765,2.136,606.2509,854.2232,0.1472,0.6028,1.2812,0.0221
2010/3/2,15.5995,406370,2.134,564.0289,860.9704,0.0488,0.5831,1.2866,0.0104
2010/3/3,15.5595,405996,2.735,597.7737,867.7135,0.766,0.8147,1.274,0.2093
2010/3/4,15.5213,407809,2.252,676.4242,874.4834,0.1266,0.8274,1.2888,0.0217
2010/3/5,15.4856,399553,2.394,714.9475,881.1796,0.0444,0.5647,1.3018,0.0165
2010/3/6,15.4419,364743,5.666,708.8213,887.8351,0.0053,0.5135,1.2991,0.0013
2010/3/7,15.2495,351765,7.209,693.7819,894.4749,0.2498,0.3872,1.2728,0.0957
2010/3/8,15.0568,381895,9.671,696.5772,901.1903,0.008,0.3226,1.2631,0.0136
2010/3/9,15.0313,382649,10.411,690.6355,907.7568,0.0179,0.5295,1.2578,0.0138
2010/3/10,12.2738,386605,8.814,545.5688,914.3191,0.0075,0.9603,1.256,0.0057
2010/3/11,5.3997,381157,10.772,609.4627,920.8626,0.0301,0.9396,1.2479,0.3389
2010/3/12,2.2257,380857,8.084,240.5853,927.2719,0.009,0.9468,1.241,0.2512
2010/3/13,6.9561,357436,6.697,394.2052,933.7607,0.1042,0.9768,1.2421,0.9129
2010/3/14,10.4452,352151,4.98,335.6921,940.11,0.6091,0.9686,1.247,0.757
2010/3/15,9.0888,377689,10.548,652.4117,946.474,0.0019,0.9089,1.2511,0.4102
2010/3/16,10.3746,374551,13.817,746.1109,952.7807,0.0253,0.6146,1.2612,0.0855
2010/3/17,7.6977,367842,14.404,735.435,959.0371,0.0061,0.6056,1.2526,0.0116
2010/3/18,2.207,364832,13.612,672.0848,965.2098,0.0031,0.9577,1.2372,0.01
2010/3/19,0.7957,358663,13.322,600.725,971.3359,0.0122,0.9483,1.2351,0.0392
2010/3/20,9.6227,346329,7.577,503.2939,977.4271,0.0272,0.9393,1.2649,0.0296
2010/3/21,15.9415,345726,5.9,560.1046,983.4024,0.2031,0.9451,1.2747,0.0589
2010/3/22,12.4441,386595,7.332,629.3446,989.4052,0.0416,0.9459,1.2679,0.2098
2010/3/23,5.8672,392326,5.821,372.0988,995.2845,0.6017,0.9545,1.2451,0.5556
2010/3/24,9.8935,378447,10.988,784.117,1001.1145,0.1536,0.6257,1.2618,0.1491
2010/3/25,9.2959,388216,5.418,339.7732,1006.9046,0.0112,0.9483,1.2589,0.0813
2010/3/26,16.6368,396671,0.013,820.7165,1012.6533,0.4077,0.9369,1.3067,0.1259
2010/3/27,15.8242,361991,3.517,637.1036,1018.263,0.0385,0.9434,1.2936,0.0073
2010/3/28,15.5023,337061,5.311,359.5556,1023.8419,0.0949,0.9839,1.265,0.6357
2010/3/29,16.8708,379980,7.984,776.3451,1029.3087,0.6991,0.9753,1.2508,0.711
2010/3/30,16.199,380047,9.72,789.8126,1034.8078,0.0551,0.7424,1.2678,0.0206
2010/3/31,8.6,373147,13.719,703.3901,1040.1561,0.001,0.7684,1.2473,0.0239
2010/4/1,4.5274,358497,17.993,721.5457,1045.4197,0,0.9386,1.2337,0.0096
2010/4/2,1.898,308325,21.55,785.7875,1050.5179,0.0016,0.9424,1.2085,0.385
2010/4/3,0.0271,307397,21.23,668.5728,1055.709,0.0073,0.9366,1.2001,0.0794
2010/4/4,0.2097,298567,15.243,794.0303,1060.7806,0,0.8081,1.241,0.1112
2010/4/5,0.214,347252,17.858,785.8701,1065.7818,0.002,0.9797,1.2217,0.2873
2010/4/6,0.5234,363270,14.13,603.3551,1070.7592,0.0038,0.8929,1.227,1.0998
2010/4/7,0.6484,367963,15.192,490.4575,1075.4505,0.0018,0.9511,1.1967,1.141
2010/4/8,2.1286,375622,10.077,277.6035,1080.3555,0.5818,0.9728,1.2108,0.904
2010/4/9,12.9182,377976,7.51,557.7367,1084.9951,0.1484,0.8962,1.2515,0.3274
2010/4/10,12.5837,341724,10.671,844.9865,1089.5427,0.0344,0.9051,1.2725,0.0256
2010/4/11,2.7671,319608,13.787,855.112,1094.0697,0.0163,0.8902,1.2614,0.0671
2010/4/12,2.9536,358477,12.224,851.3824,1098.5464,0.0055,0.8327,1.269,0.0037
2010/4/13,1.928,361229,13.09,864.708,1102.8194,0.0001,0.9287,1.2661,0.0699
2010/4/14,0.7075,361467,15.212,871.9672,1107.0652,0,0.7234,1.2627,0.0361
2010/4/15,0.2832,362002,15.773,447.2697,1111.3781,0,0.9634,1.2422,0.053
2010/4/16,0.0864,358501,16.234,690.2882,1115.4541,0.004,0.9524,1.2044,0.1087
2010/4/17,1.8805,335123,10.002,536.9465,1119.4896,0.0585,0.8186,1.242,0.1304
2010/4/18,1.7134,323510,11.798,848.7617,1123.2963,0.0024,0.8033,1.2504,0.0419
2010/4/19,0.6217,358291,14.313,866.6182,1127.1546,0.0005,0.2019,1.2534,0.0045
2010/4/20,0.179,357401,16.407,874.9892,1130.9532,0.0049,0.5586,1.2452,0.1214
2010/4/21,0.5611,360205,16.051,734.0046,1134.717,0.0132,0.8634,1.2287,0.0028
2010/4/22,2.4165,364028,11.314,850.8044,1138.3644,0.0218,0.5381,1.2484,0.0441
2010/4/23,10.0195,361131,14.355,919.2954,1141.927,0.0915,0.3417,1.2543,0.1861
2010/4/24,0.7878,324520,15.771,766.7198,1145.164,0.0005,0.9398,1.2371,0.0226
2010/4/25,0.2084,320207,11.942,496.4401,1148.6368,0,0.9573,1.2187,0.3201
2010/4/26,0.156,355586,15.533,767.5979,1152.031,0,0.8689,1.2111,0.4377
2010/4/27,3.0286,365256,11.771,827.6531,1155.1749,0.1285,0.3736,1.2395,0.1427
2010/4/28,2.8946,366066,11.793,925.0533,1158.243,0.0485,0.3484,1.2411,0.4142
2010/4/29,2.3736,361395,15.859,928.4028,1161.4054,0.0006,0.7599,1.2433,0.0237
2010/4/30,0.2202,354821,19.401,850.2428,1164.3221,0,0.9342,1.2173,0.0501
2010/5/1,0.0178,326284,20.233,538.7798,1167.1223,0.006,0.9454,1.2012,0.2318
2010/5/2,0.0123,324664,19.873,510.8507,1170.0829,0.0015,0.96,1.1834,0.1759
2010/5/3,0.1372,367886,19.959,868.7043,1172.6942,0.0055,0.9007,1.1891,0.826
2010/5/4,0.0464,361558,17.209,810.6404,1175.5753,0.0008,0.8179,1.2047,0.2782
2010/5/5,0.2857,368774,20.721,849.9605,1178.1159,0.0185,0.8592,1.2102,0.6429
2010/5/6,0.3878,361563,15.479,865.2478,1180.6758,0.0098,0.8452,1.2123,1.269
2010/5/7,0.6092,360670,11.523,510.6546,1183.0278,0,0.9698,1.2433,0.5087
2010/5/8,4.8602,335356,8.118,491.1139,1185.43,0.4488,0.9335,1.2329,1.442
2010/5/9,13.1248,325964,8.401,897.3017,1187.6601,0.1178,0.8966,1.2663,0.1913
2010/5/10,3.7951,363366,12.147,947.2357,1190.0197,0.0057,0.148,1.2712,0.0441
2010/5/11,2.5606,367719,10.325,488.0673,1192.1186,0,0.984,1.2578,0.3559
2010/5/12,0.0933,368637,12.889,728.9121,1194.1917,0,0.9683,1.2478,0.2491
2010/5/13,0.0692,369095,11.068,367.4502,1196.2117,0.004,0.969,1.2521,0.9766
2010/5/14,0.2068,363375,17.007,860.1188,1198.168,0.0236,0.9536,1.2244,0.9269
2010/5/15,0.1995,325315,14.664,801.0829,1199.9786,0,0.7818,1.2392,0.0529
2010/5/16,0.0048,317603,18.765,963.4117,1201.7938,0,0.7799,1.2466,0.0037
2010/5/17,0.0009,358199,18.166,672.6645,1203.5641,0,0.9236,1.2313,0.0173
2010/5/18,0.0031,359804,17.126,531.0273,1205.3284,0,0.9302,1.2119,0.0691
2010/5/19,0.0049,366408,22.19,856.6603,1206.8848,0.0002,0.8563,1.2148,0.1993
2010/5/20,0.007,371466,25.601,910.4412,1208.4315,0,0.2858,1.2134,0.185
2010/5/21,0.0075,360331,21.746,794.3565,1209.9443,0,0.9564,1.2124,0.1133
2010/5/22,0.0019,326276,19.784,474.0239,1211.2651,0,0.9628,1.201,0.1729
2010/5/23,0.0006,322898,23.4,826.185,1212.7365,0,0.6918,1.2005,0.0596
2010/5/24,0.0005,350885,26.186,921.1472,1214.1166,0,0.4041,1.2028,0.0108
2010/5/25,0.0005,431070,27.803,935.733,1215.2717,0,0.1975,1.1943,0.0155
2010/5/26,0.0005,461621,29.409,907.4702,1216.374,0,0.1907,1.1825,0.0173
2010/5/27,0.0004,453563,28.198,836.8478,1217.6339,0,0.8235,1.18,0.0121
2010/5/28,0.0006,421722,25.969,881.2183,1218.756,0,0.9092,1.1828,0.0753
2010/5/29,0.001,377706,25.045,915.3786,1219.7725,0,0.9345,1.1899,0.2464
2010/5/30,0.0028,367611,26.578,875.9573,1220.6354,0,0.8459,1.1926,0.1082
2010/5/31,0.0048,418263,26.933,819.6657,1221.5516,0,0.872,1.189,0.2672
2010/6/1,0.0024,425598,25.467,936.5853,1222.4352,0,0.9057,1.1774,0.8838
2010/6/2,0.0034,415090,24.326,668.8541,1223.2063,0.0002,0.8884,1.1808,1.8737
2010/6/3,0.0027,391982,21.161,609.4122,1223.9478,0,0.917,1.1811,1.271
2010/6/4,0.0044,386662,22.083,794.2157,1224.664,0,0.9277,1.1917,0.1844
2010/6/5,0.0036,365503,23.697,893.6196,1225.2373,0,0.9556,1.1702,0.8505
2010/6/6,0.0016,330175,20.462,801.0993,1225.9223,0,0.9308,1.1895,3.2435
2010/6/7,0.0006,365190,18.31,972.2672,1226.5089,0,0.5135,1.2123,0.0964
2010/6/8,0.0003,368959,19.95,958.5273,1226.9233,0,0.7142,1.2238,0.0165
2010/6/9,0.0005,370483,17.601,489.8578,1227.3278,0,0.9617,1.2045,1.0163
2010/6/10,0.0017,373947,19.188,690.0905,1227.7915,0,0.8061,1.1941,0.2352
2010/6/11,0.0009,378193,22.628,893.8633,1228.2221,0,0.8596,1.2075,0.0206
2010/6/12,0.0008,353523,22.168,497.3614,1228.3384,0,0.9307,1.1875,0.7093
2010/6/13,0.0005,336117,23.029,724.6978,1228.7811,0,0.8392,1.1872,0.0904
2010/6/14,0.0006,389099,23.843,780.5384,1228.8765,0,0.8997,1.1824,0.0477
2010/6/15,0,384022,22.162,648.4358,1229.166,0,0.8699,1.2017,0.0142
2010/6/16,0,382352,23.763,777.5302,1229.2735,0,0.9098,1.19,0.8681
2010/6/17,0.0004,384490,24.285,959.743,1229.3059,0,0.3336,1.205,0.2786
2010/6/18,0,398308,25.619,949.7213,1229.3212,0,0.8892,1.197,0.0331
2010/6/19,0.0005,388053,25.822,606.0656,1229.3195,0,0.6443,1.1766,0.2585
2010/6/20,0.0005,378968,25.416,909.723,1229.2665,0,0.3746,1.1831,0.0878
2010/6/21,0.0005,419769,26.269,938.4922,1229.2161,0,0.6053,1.1947,0.0057
2010/6/22,0.0001,415578,24.102,487.4488,1228.9087,0,0.9227,1.182,1.5447
2010/6/23,0.0005,438721,27.794,806.0093,1228.8151,0,0.7903,1.1785,0.1693
2010/6/24,0.0006,432294,24.639,886.941,1228.4207,0,0.8316,1.1575,1.1944
2010/6/25,0.0004,399338,24.374,893.8197,1228.3029,0,0.7175,1.1999,0.0539
2010/6/26,0.0006,357261,23.877,652.849,1227.8802,0,0.9144,1.182,0.4446
2010/6/27,0.0007,360152,25.484,575.1493,1227.4102,0,0.8824,1.1725,0.368
2010/6/28,0.0009,426420,26.486,806.5212,1227.2157,0,0.9054,1.1504,2.1231
2010/6/29,0.0009,378716,22.789,924.7052,1226.7288,0,0.2072,1.1953,0.1684
2010/6/30,0.0006,362864,19.375,882.1577,1226.2209,0,0.1334,1.2176,0.0312
2010/7/1,0.0002,333935,21.172,941.2885,1225.6662,0,0.1428,1.2174,0.0105
2010/7/2,0,346915,24.601,968.3201,1224.8662,0,0.4891,1.2148,0.0273
2010/7/3,0.0004,361538,28.102,950.2761,1224.2956,0,0.6801,1.197,0.0196
2010/7/4,0,392355,29.56,950.4413,1223.7242,0,0.3285,1.1832,0.0473
2010/7/5,0,490977,31.729,906.9238,1222.8219,0,0.2512,1.1657,0.0148
2010/7/6,0,510902,31.771,917.3249,1222.1815,0,0.2354,1.1615,0.0187
2010/7/7,0,513581,32.81,885.1924,1221.2819,0,0.2061,1.1664,0.0191
2010/7/8,0,517263,32.283,884.7354,1220.4139,0,0.2631,1.1556,0.1848
2010/7/9,0,451455,29.172,432.8175,1219.4825,0,0.9106,1.1556,1.5177
2010/7/10,0,393279,27.789,951.4073,1218.4943,0,0.8051,1.1771,0.7141
2010/7/11,0,391149,27.808,856.5581,1217.44,0,0.2442,1.1729,0.1723
2010/7/12,0,433362,25.837,429.3694,1216.4205,0,0.8692,1.1591,0.3199
2010/7/13,0,446861,26.482,492.1491,1215.2983,0,0.918,1.16,0.3928
2010/7/14,0,460633,28.465,896.3354,1214.1017,0,0.815,1.1731,0.1579
2010/7/15,0,472594,29.363,818.8712,1212.8296,0,0.7668,1.1636,0.0928
2010/7/16,0,471051,28.897,932.9291,1211.5755,0,0.77,1.1603,1.6799
2010/7/17,0,431575,28.672,723.6462,1210.2763,0,0.4456,1.1579,0.279
2010/7/18,0.0004,389257,27.657,870.3628,1208.842,0,0.9066,1.1758,0.3564
2010/7/19,0,434446,25.986,860.8235,1207.3449,0,0.8974,1.1626,0.3651
2010/7/20,0.0001,438015,27.71,838.5159,1205.8365,0,0.8441,1.1784,0.0757
2010/7/21,0.0004,450090,27.957,787.3872,1204.2764,0,0.3705,1.1669,0.1687
2010/7/22,0,444850,27.695,841.3375,1202.7303,0,0.8787,1.176,0.0927
2010/7/23,0,448296,27.011,529.7656,1201.1256,0,0.9482,1.1646,3.3402
2010/7/24,0,418887,27.355,621.5986,1199.3665,0,0.8368,1.1581,0.7942
2010/7/25,0,378269,25.479,917.1482,1197.6027,0,0.7933,1.1693,0.4769
2010/7/26,0,427089,27.526,925.7958,1195.6643,0,0.0979,1.1824,0.3577
2010/7/27,0,446515,28.803,905.103,1193.849,0,0.7526,1.178,0.0212
2010/7/28,0,450167,27.835,599.6433,1191.8694,0,0.8175,1.1664,0.5555
2010/7/29,0,415545,24.399,893.5793,1189.7876,0,0.5649,1.1826,0.3846
2010/7/30,0,394648,24.48,914.7328,1187.7568,0,0.3254,1.1903,0.0383
